bet_id,recommended_at,date,gamePk,event_id,matchup,first_pitch,market,player_name,player_id,side,line,book,price,model_projection,fair_prob,fair_american,edge_pred,data_quality,status,units_risked,units_pl,actual_result,settled_at,notes
342,2026-06-19T15:06:13.321353Z,2026-06-19,824663,3530063d3d9cd6eb5811962deca7c6ed,Toronto Blue Jays @ Chicago Cubs,2026-06-19T18:20:00Z,pitcher_strikeouts,Kevin Gausman,592332,over,5.5,betmgm,-118,6.090,0.5812,-139,0.0737,ok,lost,0.5,-0.5000,3,2026-06-20T15:03:50.794864Z,
343,2026-06-19T15:06:13.321353Z,2026-06-19,824663,3530063d3d9cd6eb5811962deca7c6ed,Toronto Blue Jays @ Chicago Cubs,2026-06-19T18:20:00Z,pitcher_walks,Kevin Gausman,592332,under,1.5,draftkings,116,1.300,0.4923,103,0.0635,ok,lost,0.5,-0.5000,4,2026-06-20T15:03:50.794864Z,
344,2026-06-19T15:06:13.321353Z,2026-06-19,824910,2bbd4e284d32261d81b8ebd0263116c3,Milwaukee Brewers @ Atlanta Braves,2026-06-19T23:15:00Z,pitcher_strikeouts,Jacob Misiorowski,694819,over,8.5,draftkings,102,9.020,0.5278,-112,0.0662,ok,lost,0.5,-0.5000,7,2026-06-20T15:03:50.794864Z,
345,2026-06-19T15:06:13.321353Z,2026-06-19,824990,a8bc26eb19d767d6433749f35c2224ee,Los Angeles Angels @ Athletics,2026-06-20T01:40:00Z,pitcher_strikeouts,Jeffrey Springs,605488,under,5.5,betmgm,-155,4.200,0.6536,-189,0.0753,ok,won,0.5,0.3226,4,2026-06-20T15:03:50.794864Z,
346,2026-06-19T15:06:13.321353Z,2026-06-19,825069,68137f4094d6c3979398139c92d61aca,Minnesota Twins @ Arizona Diamondbacks,2026-06-20T01:45:00Z,pitcher_strikeouts,Michael Soroka,647336,under,5.5,betmgm,-135,4.440,0.6058,-154,0.0545,ok,won,0.5,0.3704,0,2026-06-20T15:03:50.794864Z,
347,2026-06-20T15:07:34.138734Z,2026-06-20,822885,3efd1785852b80caaeeb2e4b8e8db0f2,San Diego Padres @ Texas Rangers,2026-06-20T20:05:00Z,pitcher_strikeouts,Nathan Eovaldi,543135,under,5.5,draftkings,112,4.490,0.5070,-103,0.0749,ok,pending,0.5,,,,
348,2026-06-20T15:07:34.138734Z,2026-06-20,822885,3efd1785852b80caaeeb2e4b8e8db0f2,San Diego Padres @ Texas Rangers,2026-06-20T20:05:00Z,pitcher_strikeouts,Walker Buehler,621111,under,4.5,draftkings,-159,4.310,0.6520,-187,0.0621,ok,pending,0.5,,,,
349,2026-06-20T15:07:34.138734Z,2026-06-20,822967,71d79346a4e1f6058e517c895d646f2e,Washington Nationals @ Tampa Bay Rays,2026-06-20T20:10:00Z,pitcher_strikeouts,Cade Cavalli,676917,over,4.5,betmgm,-105,5.460,0.5454,-120,0.0649,ok,pending,0.5,,,,
350,2026-06-20T15:07:34.138734Z,2026-06-20,822967,71d79346a4e1f6058e517c895d646f2e,Washington Nationals @ Tampa Bay Rays,2026-06-20T20:10:00Z,pitcher_walks,Cade Cavalli,676917,under,1.5,draftkings,-115,1.320,0.5600,-127,0.0470,ok,pending,0.5,,,,
351,2026-06-20T15:07:34.138734Z,2026-06-20,823126,c17cdf3ec5c9c493c782139a03e71bcc,Boston Red Sox @ Seattle Mariners,2026-06-21T02:10:00Z,pitcher_strikeouts,Emerson Hancock,676106,under,4.5,draftkings,126,3.940,0.4777,109,0.0796,ok,pending,0.5,,,,
352,2026-06-20T15:07:34.138734Z,2026-06-20,823447,6344d2ce9df189689ed256d05cfcffb4,New York Mets @ Philadelphia Phillies,2026-06-20T23:15:00Z,pitcher_strikeouts,Freddy Peralta,642547,under,5.5,draftkings,-131,4.800,0.6369,-175,0.1230,ok,pending,0.5,,,,
353,2026-06-20T15:07:34.138734Z,2026-06-20,823532,f34c6b3b5d4542734f725cdbf1200188,Cincinnati Reds @ New York Yankees,2026-06-20T17:35:00Z,pitcher_strikeouts,Will Warren,701542,under,5.5,draftkings,116,3.240,0.4969,101,0.0732,ok,pending,0.5,,,,
354,2026-06-20T15:07:34.138734Z,2026-06-20,823532,f34c6b3b5d4542734f725cdbf1200188,Cincinnati Reds @ New York Yankees,2026-06-20T17:35:00Z,pitcher_strikeouts,Andrew Abbott,671096,under,4.5,betmgm,-125,3.590,0.5999,-150,0.0798,ok,pending,0.5,,,,
355,2026-06-20T15:07:34.138734Z,2026-06-20,823937,8e059160b850333f99e5414be7fede74,Baltimore Orioles @ Los Angeles Dodgers,2026-06-21T02:10:00Z,pitcher_strikeouts,Yoshinobu Yamamoto,808967,under,6.5,draftkings,114,5.170,0.5012,-100,0.0726,ok,pending,0.5,,,,
356,2026-06-20T15:07:34.138734Z,2026-06-20,823937,8e059160b850333f99e5414be7fede74,Baltimore Orioles @ Los Angeles Dodgers,2026-06-21T02:10:00Z,pitcher_strikeouts,Trevor Rogers,669432,under,3.5,draftkings,122,2.900,0.4850,106,0.0768,ok,pending,0.5,,,,
357,2026-06-20T15:07:34.138734Z,2026-06-20,824180,d0bf798e1c85fe47d8160217d79b5a3e,Cleveland Guardians @ Houston Astros,2026-06-20T23:15:00Z,pitcher_strikeouts,Spencer Arrighetti,681293,under,5.5,draftkings,106,4.710,0.5181,-108,0.0673,ok,pending,0.5,,,,
358,2026-06-20T15:07:34.138734Z,2026-06-20,824263,f70f37528d3c150e17d2fb8ccfe42892,Chicago White Sox @ Detroit Tigers,2026-06-20T17:10:00Z,pitcher_strikeouts,Troy Melton,675512,under,4.5,draftkings,-149,3.000,0.6249,-167,0.0444,ok,pending,0.5,,,,
359,2026-06-20T15:07:34.138734Z,2026-06-20,824342,4bb2c510f37ac3221423f6fe96d81822,Pittsburgh Pirates @ Colorado Rockies,2026-06-21T01:10:00Z,pitcher_strikeouts,Tomoyuki Sugano,608372,over,2.5,draftkings,-140,2.990,0.6235,-166,0.0688,ok,pending,0.5,,,,
360,2026-06-20T15:07:34.138734Z,2026-06-20,824665,afc026eb30e790d723cc4d99d1551154,Toronto Blue Jays @ Chicago Cubs,2026-06-20T18:20:00Z,pitcher_strikeouts,Colin Rea,607067,under,3.5,draftkings,104,3.260,0.5298,-113,0.0808,ok,pending,0.5,,,,
361,2026-06-20T15:07:34.138734Z,2026-06-20,824665,afc026eb30e790d723cc4d99d1551154,Toronto Blue Jays @ Chicago Cubs,2026-06-20T18:20:00Z,pitcher_walks,Colin Rea,607067,over,1.5,draftkings,-115,2.550,0.5600,-127,0.0470,ok,pending,0.5,,,,
362,2026-06-20T15:07:34.138734Z,2026-06-20,824665,afc026eb30e790d723cc4d99d1551154,Toronto Blue Jays @ Chicago Cubs,2026-06-20T18:20:00Z,pitcher_walks,Patrick Corbin,571578,under,1.5,draftkings,135,1.500,0.4561,119,0.0719,ok,pending,0.5,,,,
363,2026-06-20T15:07:34.138734Z,2026-06-20,824909,954f9616bdfe5989a3ed4cc8cc1b3472,Milwaukee Brewers @ Atlanta Braves,2026-06-20T20:10:00Z,pitcher_strikeouts,Chris Sale,519242,under,7.5,draftkings,-143,5.570,0.6192,-163,0.0522,ok,pending,0.5,,,,
364,2026-06-20T15:07:34.138734Z,2026-06-20,825068,bc0eb3e2abd5d0ddb3e22dc71abf652a,Minnesota Twins @ Arizona Diamondbacks,2026-06-21T02:10:00Z,pitcher_strikeouts,Taj Bradley,671737,over,4.5,betmgm,-140,5.500,0.6210,-164,0.0646,ok,pending,0.5,,,,
